battleID,reward,count
1,Anakin's Eta-2 Starfighter,3
1,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
1,Mk 3 TaggeCo Holo Lens Prototype,1
1,Ship Ability Material Mk I,1
2,Jango Fett,4
2,Hound's Tooth,2
2,Mk 3 Czerka Stun Cuffs Salvage,1
2,Mk 4 SoroSuub Keypad Salvage,2
2,Mk 10 BlasTech Weapon Mod Salvage,2
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
3,Mk 10 TaggeCo Holo Lens Salvage,1
3,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
3,Reinforcement Materials,1
3,Ship Ability Material Mk III,1
4,Sith Empire Trooper,4
4,Ability Material Mk III,1
4,Ability Material Mk II,4
4,Ability Material Mk I,3
5,Rey (Scavenger),4
5,Rey's Millennium Falcon,2
5,Mk 5 TaggeCo Holo Lens Prototype Salvage,4
5,Mk 1 Carbanti Sensor Array Prototype Salvage,1
5,Mk 2 CEC Fusion Furnace,3
5,Mk 2 TaggeCo Holo Lens,2
6,Shaak Ti,2
6,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
7,Bossk,2
7,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
7,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
8,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
9,First Order Executioner,4
9,Ability Material Mk II,1
9,Ability Material Mk I,4
10,Emperor's Shuttle,3
10,Mk 4 Arakyd Droid Caller Salvage,2
10,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
10,Mk 1 Chedak Comlink Salvage,1
10,Mk 4 BAW Armor Mod Salvage,1
11,Jango Fett,4
11,Hound's Tooth,1
11,Mk 4 SoroSuub Keypad Salvage,1
11,Mk 10 BlasTech Weapon Mod Salvage,2
11,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
12,Scimitar,1
12,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
13,Mk 2 Chedak Comlink Prototype,1
