battleID,reward,count
1,B2 Super Battle Droid,16
1,Ability Material Mk II,5
1,Ability Material Mk I,6
2,B2 Super Battle Droid,2
2,Ability Material Mk III,1
2,Ability Material Mk II,2
2,Ability Material Mk I,1
3,Rey (Scavenger),2
3,Rey's Millennium Falcon,1
3,Mk 1 Carbanti Sensor Array Prototype Salvage,2
3,Mk 2 TaggeCo Holo Lens,2
4,Bossk,4
4,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
4,Mk 5 Nubian Security Scanner Prototype Salvage,2
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
5,Hound's Tooth,1
5,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
5,Mk 10 BlasTech Weapon Mod Salvage,1
6,Anakin's Eta-2 Starfighter,4
6,Mk 3 TaggeCo Holo Lens Prototype,1
6,Ship Ability Material Mk I,1
7,Shaak Ti,2
7,Ship Ability Material Omega,1
8,First Order Executioner,10
8,Ability Material Mk I,1
9,Mk 4 Arakyd Droid Caller Salvage,1
9,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
9,Mk 4 BAW Armor Mod Salvage,1
10,Jango Fett,4
10,Hound's Tooth,1
10,Mk 3 Czerka Stun Cuffs Salvage,1
10,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
11,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
13,B2 Super Battle Droid,4
13,Ability Material Mk III,1
13,Ability Material Mk II,2
13,Ability Material Mk I,5
14,Hound's Tooth,1
14,Mk 3 Czerka Stun Cuffs Salvage,1
14,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
16,Mk 12 ArmaTek Fusion Furnace Prototype Salvage,3
16,Mk 4 BAW Armor Mod Salvage,1
16,Mk 2 Fabritech Data Pad,3
17,Mk 5 A/KT Stun Gun Prototype Salvage,1
17,Mk 7 BAW Armor Mod Prototype Salvage,2
17,Mk 4 Loronar Power Cell Prototype,6
18,Mk 5 A/KT Stun Gun Prototype Salvage,1
18,Mk 7 BAW Armor Mod Prototype Salvage,3
18,Mk 4 Loronar Power Cell Prototype,4
19,Mk 12 ArmaTek Fusion Furnace Prototype Salvage,1
19,Mk 5 Nubian Security Scanner Prototype Salvage,1
19,Mk 4 BAW Armor Mod Salvage,2
19,Mk 2 Fabritech Data Pad,3
20,Shaak Ti,2
20,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
20,Ship Ability Material Mk II,1
21,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
22,Bossk,4
22,Mk 9 Fabritech Data Pad Salvage,2
