battleID,reward,count
1,BTL-B Y-wing Starfighter,2
1,Ima-Gun Di,2
1,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
1,Mk 6 Chiewab Hypo Syringe Salvage,2
1,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
1,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,1
2,B2 Super Battle Droid,14
2,Ability Material Mk III,1
2,Ability Material Mk II,5
2,Ability Material Mk I,1
3,B2 Super Battle Droid,4
3,Ability Material Mk II,2
3,Ability Material Mk I,2
4,Jango Fett,4
4,Mk 3 Czerka Stun Cuffs Salvage,1
4,Mk 4 SoroSuub Keypad Salvage,2
4,Mk 10 BlasTech Weapon Mod Salvage,2
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
5,Bossk,6
5,Mk 9 Fabritech Data Pad Salvage,1
5,Mk 5 Nubian Security Scanner Prototype Salvage,2
5,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
5,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
6,Droideka,6
6,Xanadu Blood,1
6,Mk 6 Nubian Security Scanner Prototype Salvage,2
6,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
6,Mk 4 Nubian Security Scanner Prototype Salvage,1
6,Mk 4 TaggeCo Holo Lens Salvage,2
7,Shaak Ti,4
7,Mk 1 Zaltin Bacta Gel Prototype Salvage,3
7,Mk 2 Sienar Holo Projector Prototype Salvage,1
7,Reinforcement Materials,1
9,Mk 9 Fabritech Data Pad Salvage,1
9,Mk 1 Chedak Comlink Salvage,1
9,Ship Ability Material Mk II,1
10,B2 Super Battle Droid,6
10,Ability Material Mk III,1
10,Ability Material Mk II,1
10,Ability Material Mk I,2
11,Mk 10 TaggeCo Holo Lens Salvage,2
11,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,2
11,Mk 5 Loronar Power Cell Salvage,1
11,Reinforcement Materials,1
12,Mk 8 Neuro-Saav Electrobinoculars Component,2
12,Mk 5 TaggeCo Holo Lens Prototype Salvage,8
12,Mk 3 Arakyd Droid Caller Salvage,5
12,Mk 4 BlasTech Weapon Mod Prototype,7
13,First Order Executioner,4
13,Ability Material Mk II,1
13,Ability Material Mk I,2
14,Emperor's Shuttle,2
14,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
14,Mk 4 Arakyd Droid Caller Salvage,2
14,Mk 4 BAW Armor Mod Salvage,3
14,Mk 1 Chedak Comlink Salvage,2
15,Mk 2 Chedak Comlink Prototype,1
16,Jango Fett,2
16,Hound's Tooth,1
16,Mk 4 SoroSuub Keypad Salvage,1
16,Mk 3 Czerka Stun Cuffs Salvage,1
16,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
17,Mk 10 TaggeCo Holo Lens Salvage,1
17,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
17,Mk 2 Sienar Holo Projector Prototype Salvage,1
17,Ship Ability Material Omega,1
