battleID,reward,count
1,Amilyn Holdo,6
1,Mk 5 Merr-Sonn Thermal Detonator Prototype Salvage,3
1,Mk 5 A/KT Stun Gun Prototype Salvage,1
1,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
1,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
2,Incomplete Signal Data,15
2,Ability Material Mk III,7
2,Ability Material Mk II,10
2,Ability Material Mk I,5
3,Flawed Signal Data,2
3,Ability Material Omega,1
3,Ability Material Mk III,2
3,Ability Material Mk II,4
3,Ability Material Mk I,5
4,Shaak Ti,4
4,Mk 10 TaggeCo Holo Lens Salvage,1
4,Reinforcement Materials,2
4,Ship Ability Material Mk I,1
5,Threepio & Chewie,3
5,Mk 3 Sienar Holo Projector Salvage,1
5,Mk 5 SoroSuub Keypad Salvage,1
5,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
5,Mk 7 BAW Armor Mod Prototype Salvage,1
6,Flawed Signal Data,5
6,Ability Material Mk III,2
6,Ability Material Mk II,4
6,Ability Material Mk I,2
7,Jango Fett,2
7,Hound's Tooth,1
7,Mk 4 SoroSuub Keypad Salvage,3
7,Mk 3 Czerka Stun Cuffs Salvage,1
7,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
8,Resistance Trooper,6
8,Mk 4 BAW Armor Mod Salvage,1
8,Mk 2 TaggeCo Holo Lens,2
8,Mk 1 BlasTech Weapon Mod,2
9,Mk 9 Fabritech Data Pad Salvage,2
9,Mk 1 Chedak Comlink Salvage,2
10,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
11,Droideka,2
11,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
11,Mk 4 TaggeCo Holo Lens Salvage,1
11,Mk 4 Nubian Security Scanner Prototype Salvage,1
12,Mk 6 Fabritech Data Pad Salvage,3
12,Mk 7 BAW Armor Mod Prototype Salvage,1
12,Mk 3 BioTech Implant,3
13,Enfys Nest,2
13,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
13,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
14,Mk 8 BioTech Implant Component,1
14,Ghost,2
14,Mk 5 Athakam Medpac Component,1
14,Mk 4 CEC Fusion Furnace Prototype Salvage,3
14,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
15,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
15,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
16,Mk 2 Zaltin Bacta Gel Prototype Salvage,5
16,Mk 4 Zaltin Bacta Gel Salvage,3
16,Reinforcement Materials,1
16,Ship Ability Material Omega,2
16,Ship Ability Material Mk I,1
