battleID,reward,count
1,Fragmented Signal Data,5
1,Ability Material Mk II,2
2,Jango Fett,4
2,Hound's Tooth,1
2,Mk 4 SoroSuub Keypad Salvage,1
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
2,Mk 10 BlasTech Weapon Mod Salvage,2
3,Droideka,6
3,Xanadu Blood,1
3,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
3,Mk 6 Nubian Security Scanner Prototype Salvage,3
3,Mk 4 TaggeCo Holo Lens Salvage,2
3,Mk 4 Nubian Security Scanner Prototype Salvage,3
4,Shaak Ti,4
4,Mk 10 TaggeCo Holo Lens Salvage,2
4,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
5,B1 Battle Droid,2
5,Mk 9 Fabritech Data Pad Salvage,1
5,Mk 1 Chedak Comlink Salvage,1
6,Mk 5 A/KT Stun Gun Prototype Salvage,1
6,Mk 7 BAW Armor Mod Prototype Salvage,9
6,Mk 4 Loronar Power Cell Prototype,10
7,First Order Executioner,10
7,Ability Material Mk III,1
7,Ability Material Mk II,3
7,Ability Material Mk I,2
8,Admiral Piett,2
8,Resistance Hero Poe,6
8,Mk 5 Nubian Design Tech Prototype Salvage,2
8,Mk 1 Carbanti Sensor Array Prototype Salvage,2
8,Mk 1 Athakam Medpac Salvage,1
9,Bossk,2
9,Mk 9 Fabritech Data Pad Salvage,2
9,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
9,Mk 5 Nubian Security Scanner Prototype Salvage,1
10,Mk 3 Carbanti Sensor Array Salvage,2
10,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
10,Mk 2 Chedak Comlink Prototype,2
11,Mk 10 TaggeCo Holo Lens Salvage,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Reinforcement Materials,1
12,Fragmented Signal Data,10
12,Ability Material Mk III,1
12,Ability Material Mk II,4
12,Ability Material Mk I,2
13,Mk 5 A/KT Stun Gun Prototype Salvage,4
13,Mk 7 BAW Armor Mod Prototype Salvage,4
13,Mk 4 Loronar Power Cell Prototype,7
14,Mk 2 Sienar Holo Projector Prototype Salvage,2
14,Reinforcement Materials,1
15,Enfys Nest,2
