battleID,reward,count
1,IG-100 MagnaGuard,4
1,Ability Material Mk II,1
2,Shaak Ti,8
2,Mk 10 TaggeCo Holo Lens Salvage,3
2,Mk 2 Sienar Holo Projector Prototype Salvage,2
2,Ship Ability Material Mk III,1
3,Amilyn Holdo,4
3,Mk 5 A/KT Stun Gun Prototype Salvage,1
3,Mk 3 Chiewab Hypo Syringe Prototype Salvage,2
3,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
4,Hound's Tooth,2
4,Mk 4 SoroSuub Keypad Salvage,1
4,Mk 3 Czerka Stun Cuffs Salvage,1
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
4,Mk 10 BlasTech Weapon Mod Salvage,1
5,Droideka,5
5,Xanadu Blood,3
5,Mk 6 Nubian Security Scanner Prototype Salvage,1
5,Mk 4 TaggeCo Holo Lens Salvage,1
5,Mk 4 Nubian Security Scanner Prototype Salvage,2
6,BTL-B Y-wing Starfighter,1
6,Ima-Gun Di,6
6,Mk 6 Chiewab Hypo Syringe Salvage,1
6,Mk 8 BlasTech Weapon Mod Prototype Salvage,1
6,Mk 6 TaggeCo Holo Lens Prototype Salvage,3
6,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
7,B1 Battle Droid,2
7,Mk 9 Fabritech Data Pad Salvage,1
8,Enfys Nest,2
8,Reinforcement Materials,1
9,Threepio & Chewie,2
9,Mk 3 Sienar Holo Projector Salvage,1
9,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
9,Mk 7 BAW Armor Mod Prototype Salvage,2
10,Resistance Trooper,2
10,Mk 4 BAW Armor Mod Salvage,2
10,Mk 2 TaggeCo Holo Lens,1
10,Mk 1 BlasTech Weapon Mod,1
11,IG-100 MagnaGuard,4
11,Ability Material Mk I,2
12,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
13,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
13,Mk 1 Czerka Stun Cuffs,6
14,Mk 8 Nubian Design Tech Salvage,1
14,Mk 6 Fabritech Data Pad Salvage,2
14,Mk 3 BioTech Implant,4
