battleID,reward,count
1,Amilyn Holdo,2
1,Mk 5 A/KT Stun Gun Prototype Salvage,1
1,Mk 5 Merr-Sonn Thermal Detonator Prototype Salvage,1
1,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
1,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
2,Droideka,6
2,Mk 6 Nubian Security Scanner Prototype Salvage,1
2,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
2,Mk 4 Nubian Security Scanner Prototype Salvage,3
2,Mk 4 TaggeCo Holo Lens Salvage,2
3,BTL-B Y-wing Starfighter,1
3,Ima-Gun Di,4
3,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
3,Mk 6 Chiewab Hypo Syringe Salvage,1
3,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
3,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
4,Ebon Hawk,2
4,Ability Material Mk III,1
4,Ability Material Mk II,6
4,Ability Material Mk I,6
5,Resistance Trooper,2
5,Mk 2 TaggeCo Holo Lens,1
5,Mk 1 BlasTech Weapon Mod,4
6,Shaak Ti,6
6,Mk 10 TaggeCo Holo Lens Salvage,1
6,Mk 2 Sienar Holo Projector Prototype Salvage,2
6,Reinforcement Materials,1
6,Ship Ability Material Mk III,1
7,Fragmented Signal Data,11
7,Ability Material Mk III,1
7,Ability Material Mk II,2
7,Ability Material Mk I,5
8,Incomplete Signal Data,16
8,Ability Material Mk III,3
8,Ability Material Mk II,11
8,Ability Material Mk I,8
9,B1 Battle Droid,6
9,Mk 9 Fabritech Data Pad Salvage,2
9,Mk 2 Sienar Holo Projector Prototype Salvage,3
10,Enfys Nest,2
10,Mk 10 Neuro-Saav Electrobinoculars Salvage,2
10,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
10,Reinforcement Materials,1
10,Ship Ability Material Omega,1
11,Mk 5 SoroSuub Keypad Salvage,3
11,Mk 3 Sienar Holo Projector Salvage,1
11,Mk 4 Chiewab Hypo Syringe Prototype Salvage,4
11,Mk 7 BAW Armor Mod Prototype Salvage,2
12,Jango Fett,2
12,Hound's Tooth,1
12,Mk 3 Czerka Stun Cuffs Salvage,2
12,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
12,Mk 10 BlasTech Weapon Mod Salvage,1
13,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,2
13,Mk 2 Arakyd Droid Caller,5
14,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,5
14,Mk 8 Neuro-Saav Electrobinoculars Salvage,2
14,Mk 6 Arakyd Droid Caller Salvage,2
14,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,6
14,Mk 4 BioTech Implant Prototype,5
15,Mk 8 BioTech Implant Component,1
15,Mk 8 Nubian Design Tech Salvage,1
15,Mk 6 Fabritech Data Pad Salvage,2
15,Mk 3 BioTech Implant,3
16,Mk 7 BAW Armor Mod Prototype Salvage,1
16,Mk 6 Fabritech Data Pad Salvage,1
17,Mk 8 BioTech Implant Component,1
17,Mk 8 Nubian Design Tech Salvage,1
17,Mk 7 BAW Armor Mod Prototype Salvage,1
17,Mk 3 BioTech Implant,1
