battleID,reward,count
1,B2 Super Battle Droid,14
1,Ability Material Mk III,1
1,Ability Material Mk II,3
1,Ability Material Mk I,5
2,B2 Super Battle Droid,4
2,Ability Material Mk III,1
2,Ability Material Mk II,3
2,Ability Material Mk I,2
3,BTL-B Y-wing Starfighter,3
3,Ima-Gun Di,2
3,Mk 6 Chiewab Hypo Syringe Salvage,2
3,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
3,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,4
3,Mk 6 TaggeCo Holo Lens Prototype Salvage,3
4,Bossk,4
4,Mk 5 Nubian Security Scanner Prototype Salvage,1
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
5,Jango Fett,8
5,Hound's Tooth,4
5,Mk 3 Czerka Stun Cuffs Salvage,1
5,Mk 4 SoroSuub Keypad Salvage,2
5,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
5,Mk 10 BlasTech Weapon Mod Salvage,1
6,Xanadu Blood,3
6,Mk 6 Nubian Security Scanner Prototype Salvage,1
6,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
6,Mk 4 Nubian Security Scanner Prototype Salvage,3
7,Shaak Ti,2
7,Mk 10 TaggeCo Holo Lens Salvage,1
7,Reinforcement Materials,2
9,First Order Executioner,2
9,Ability Material Mk I,1
10,Admiral Piett,3
10,Resistance Hero Poe,2
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,4
10,Mk 5 Nubian Design Tech Prototype Salvage,2
10,Mk 1 Athakam Medpac Salvage,2
10,Mk 1 Carbanti Sensor Array Prototype Salvage,1
11,Mk 4 Arakyd Droid Caller Salvage,1
11,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
11,Mk 4 BAW Armor Mod Salvage,1
11,Mk 1 Chedak Comlink Salvage,1
12,Anakin's Eta-2 Starfighter,3
12,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
12,Mk 3 TaggeCo Holo Lens Prototype,1
12,Ship Ability Material Mk I,1
13,Mk 3 Carbanti Sensor Array Salvage,1
13,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
14,B2 Super Battle Droid,4
14,Ability Material Mk III,1
14,Ability Material Mk II,2
14,Ability Material Mk I,5
15,B1 Battle Droid,6
15,Mk 9 Fabritech Data Pad Salvage,1
15,Mk 2 Sienar Holo Projector Prototype Salvage,1
16,Mk 10 TaggeCo Holo Lens Salvage,1
16,Mk 5 Loronar Power Cell Salvage,1
16,Reinforcement Materials,1
17,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
17,Mk 6 Nubian Security Scanner Prototype Salvage,1
17,Mk 4 Nubian Security Scanner Prototype Salvage,1
18,Mk 5 A/KT Stun Gun Prototype Salvage,3
18,Mk 7 BAW Armor Mod Prototype Salvage,4
18,Mk 4 Loronar Power Cell Prototype,7
19,First Order Executioner,2
19,Ability Material Mk III,1
19,Ability Material Mk I,2
20,Emperor's Shuttle,1
20,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
20,Mk 1 Chedak Comlink Salvage,1
21,Hound's Tooth,2
21,Mk 3 Czerka Stun Cuffs Salvage,1
21,Mk 4 SoroSuub Keypad Salvage,1
21,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
21,Mk 10 BlasTech Weapon Mod Salvage,2
22,Carth Onasi,2
22,Mk 6 TaggeCo Holo Lens Prototype Salvage,2
22,Mk 2 Chedak Comlink Prototype,1
22,Ship Ability Material Mk I,1
23,Shaak Ti,2
23,Mk 1 Zaltin Bacta Gel Prototype Salvage,2
23,Mk 2 Sienar Holo Projector Prototype Salvage,1
23,Reinforcement Materials,1
24,First Order Executioner,6
24,Ability Material Mk II,1
25,Hound's Tooth,1
25,Mk 4 SoroSuub Keypad Salvage,1
25,Mk 3 Czerka Stun Cuffs Salvage,1
25,Mk 10 BlasTech Weapon Mod Salvage,1
