battleID,reward,count
1,Sith Empire Trooper,6
1,Ability Material Mk III,3
1,Ability Material Mk II,6
1,Ability Material Mk I,8
2,Bossk,4
2,Mk 9 Fabritech Data Pad Salvage,2
2,Mk 5 Nubian Security Scanner Prototype Salvage,2
3,Rey's Millennium Falcon,1
3,Mk 1 Carbanti Sensor Array Prototype Salvage,2
3,Mk 2 CEC Fusion Furnace,3
3,Mk 2 TaggeCo Holo Lens,2
4,Jango Fett,4
4,Mk 4 SoroSuub Keypad Salvage,1
4,Mk 3 Czerka Stun Cuffs Salvage,1
4,Mk 10 BlasTech Weapon Mod Salvage,2
4,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
5,Injector Cell Salvage,5
5,Mk 4 SoroSuub Keypad Salvage,4
5,Mk 10 BlasTech Weapon Mod Salvage,5
5,Mk 1 Loronar Power Cell,7
6,Mk 3 TaggeCo Holo Lens Prototype,1
7,Shaak Ti,2
7,Mk 2 Sienar Holo Projector Prototype Salvage,1
7,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
7,Reinforcement Materials,1
8,Chief Chirpa,8
8,Ability Material Mk II,1
8,Ability Material Mk I,4
9,Resistance Hero Poe,2
9,Mk 5 Nubian Design Tech Prototype Salvage,1
9,Mk 1 Carbanti Sensor Array Prototype Salvage,2
10,Sun Fac's Geonosian Starfighter,3
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
10,Mk 1 Carbanti Sensor Array Prototype Salvage,1
10,Mk 1 CEC Fusion Furnace,2
10,Ship Ability Material Mk I,1
11,Mk 3 BAW Armor Mod,1
11,Reinforcement Materials,1
11,Ship Ability Material Mk II,1
12,Sith Empire Trooper,4
12,Ability Material Mk III,3
12,Ability Material Mk II,4
12,Ability Material Mk I,7
13,Mk 3 Czerka Stun Cuffs Salvage,1
13,Mk 7 BlasTech Weapon Mod Prototype Salvage,3
13,Mk 1 Merr-Sonn Shield Generator,7
14,Shaak Ti,2
14,Mk 10 TaggeCo Holo Lens Salvage,1
14,Mk 2 Sienar Holo Projector Prototype Salvage,1
14,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
15,Mk 10 TaggeCo Holo Lens Salvage,1
15,Mk 5 Loronar Power Cell Salvage,1
15,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,3
15,Reinforcement Materials,1
16,Chief Chirpa,10
16,Ability Material Mk III,1
16,Ability Material Mk II,2
16,Ability Material Mk I,3
17,Emperor's Shuttle,1
17,Mk 4 BAW Armor Mod Salvage,2
17,Mk 1 Chedak Comlink Salvage,1
18,Scimitar,2
19,Mk 4 SoroSuub Keypad Salvage,1
19,Mk 3 Czerka Stun Cuffs Salvage,1
19,Mk 10 BlasTech Weapon Mod Salvage,1
19,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
20,Carth Onasi,2
20,Mk 3 Carbanti Sensor Array Salvage,1
20,Ship Ability Material Mk I,1
21,Mk 10 TaggeCo Holo Lens Salvage,2
21,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,2
21,Mk 5 Loronar Power Cell Salvage,1
22,Mk 3 Czerka Stun Cuffs Salvage,3
22,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
22,Mk 1 Merr-Sonn Shield Generator,5
23,Carth Onasi,2
23,Mk 3 Carbanti Sensor Array Salvage,1
23,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
23,Mk 2 Chedak Comlink Prototype,1
24,Jango Fett,4
24,Hound's Tooth,1
24,Mk 4 SoroSuub Keypad Salvage,1
24,Mk 3 Czerka Stun Cuffs Salvage,1
24,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
25,Bossk,2
25,Mk 5 Nubian Security Scanner Prototype Salvage,1
25,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
25,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
