battleID,reward,count
1,Fragmented Signal Data,4
1,Ability Material Mk II,3
1,Ability Material Mk I,3
2,Jango Fett,4
2,Hound's Tooth,2
2,Mk 10 BlasTech Weapon Mod Salvage,1
2,Mk 7 BlasTech Weapon Mod Prototype Salvage,2
3,Shaak Ti,2
3,Mk 10 TaggeCo Holo Lens Salvage,1
3,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
3,Reinforcement Materials,1
3,Ship Ability Material Mk II,1
3,Ship Ability Material Mk I,2
4,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
4,Mk 6 Nubian Security Scanner Prototype Salvage,2
4,Mk 4 Nubian Security Scanner Prototype Salvage,2
4,Mk 4 TaggeCo Holo Lens Salvage,1
5,B1 Battle Droid,6
5,Mk 9 Fabritech Data Pad Salvage,2
5,Mk 1 Chedak Comlink Salvage,2
5,Mk 2 Sienar Holo Projector Prototype Salvage,1
5,Reinforcement Materials,1
6,Enfys Nest,4
6,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
6,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
7,Mk 5 A/KT Stun Gun Prototype Salvage,6
7,Mk 7 BAW Armor Mod Prototype Salvage,7
7,Mk 4 Loronar Power Cell Prototype,6
8,Mk 5 A/KT Stun Gun Prototype Salvage,6
8,Mk 7 BAW Armor Mod Prototype Salvage,4
8,Mk 4 Loronar Power Cell Prototype,3
9,Ability Material Mk II,3
9,Ability Material Mk I,2
10,Jango Fett,2
10,Hound's Tooth,3
10,Mk 4 SoroSuub Keypad Salvage,3
10,Mk 7 BlasTech Weapon Mod Prototype Salvage,1
10,Mk 10 BlasTech Weapon Mod Salvage,2
11,Shaak Ti,4
11,Mk 10 TaggeCo Holo Lens Salvage,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Reinforcement Materials,2
11,Ship Ability Material Mk I,1
12,Mk 4 Arakyd Droid Caller Salvage,1
12,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
13,Carth Onasi,2
14,Mk 5 A/KT Stun Gun Prototype Salvage,3
14,Mk 7 BAW Armor Mod Prototype Salvage,2
14,Mk 4 Loronar Power Cell Prototype,5
15,Fragmented Signal Data,10
15,Ability Material Mk III,3
15,Ability Material Mk II,4
15,Ability Material Mk I,5
16,Enfys Nest,2
16,Mk 10 Neuro-Saav Electrobinoculars Salvage,1
16,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
16,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
16,Reinforcement Materials,2
16,Ship Ability Material Mk II,1
17,Mk 8 BioTech Implant Component,2
18,Jedi Knight Anakin,4
18,Ability Material Mk III,2
18,Ability Material Mk II,4
18,Ability Material Mk I,5
19,Carth Onasi,2
19,Mk 3 Carbanti Sensor Array Salvage,2
19,Mk 2 Chedak Comlink Prototype,2
20,Mk 5 Chiewab Hypo Syringe Prototype Salvage,1
20,Mk 4 BAW Armor Mod Salvage,2
20,Mk 1 Chedak Comlink Salvage,1
21,Bossk,8
21,Mk 5 Nubian Security Scanner Prototype Salvage,1
22,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
